Concat,id,superficie,fecha,lat,lng,latlng_explicit,idcomunidad,idprovincia,idmunicipio,municipio,causa,causa_supuesta,causa_desc,muertos,heridos,time_ctrl,time_ext,personal,medios,gastos,perdidas,ALTITUD,TMEDIA,PRECIPITACION,TMIN,TMAX,DIR,VELMEDIA,RACHA,SOL,PRESMAX,PRESMIN
41521 32,2013320834,14.69,04/09/2013,42.167435,-7.027368,1,3,32,86,VIANA DO BOLO,4,1,1,,,671,795,31,6,,813,143,24.7,4.5,13.4,36,28,1.7,6.9,8.8,1001.5,995.3
41521 32,2013320838,51.87,04/09/2013,41.95996,-7.537513,1,3,32,28,CUALEDRO,4,1,0,,,258,858,35,6,,,143,24.7,4.5,13.4,36,28,1.7,6.9,8.8,1001.5,995.3
41522 32,2013320839,31.89,05/09/2013,42.30249,-7.198277,1,3,32,44,MANZANEDA,5,,0,,,467,499,22,6,,6486,143,20.6,0.2,16.8,24.4,23,1.4,5.8,0.8,997.3,995.4
41522 32,2013320840,1,05/09/2013,42.474599,-7.882954,1,3,32,87,VILAMARÃN,6,,0,,,90,265,11,2,,6600,143,20.6,0.2,16.8,24.4,23,1.4,5.8,0.8,997.3,995.4
41522 32,2013320841,31.14,05/09/2013,42.299917,-8.025768,1,3,32,22,CASTRELO DE MIÃ‘O,5,,0,,,437,2565,174,21,,83803,143,20.6,0.2,16.8,24.4,23,1.4,5.8,0.8,997.3,995.4
41522 32,2013320844,3.61,05/09/2013,42.278249,-7.577677,1,3,32,43,MACEDA,1,,0,,,255,585,12,1,,33,143,20.6,0.2,16.8,24.4,23,1.4,5.8,0.8,997.3,995.4
41522 32,2013320848,12.73,05/09/2013,42.307779,-8.021582,1,3,32,22,CASTRELO DE MIÃ‘O,4,1,7,,,397,558,50,10,,69990,143,20.6,0.2,16.8,24.4,23,1.4,5.8,0.8,997.3,995.4
41523 32,2013320850,1,06/09/2013,42.334855,-7.504398,1,3,32,49,MONTEDERRAMO,1,,0,,,101,366,21,3,,,143,19.6,0,13.2,26,33,1.4,8.3,6.1,998.4,995.7
41524 32,2013320857,1.7,07/09/2013,42.546903,-8.000671,1,3,32,61,PIÃ‘OR,5,,0,,,100,272,20,5,,4548,143,17.4,0,12.1,22.8,7,1.4,7.2,4.8,1001.1,997.5
41525 32,2013320862,4.5,08/09/2013,42.286104,-7.38025,1,3,32,29,CHANDREXA DE QUEIXA,4,1,2,,,95,363,61,10,,,143,16.8,0,6.7,27,6,1.1,5,10.7,1007.5,1001.1
41525 32,2013320868,2.5,08/09/2013,42.244187,-8.232101,1,3,32,46,MELÃ“N,4,1,2,,,68,168,24,3,,,143,16.8,0,6.7,27,6,1.1,5,10.7,1007.5,1001.1
41525 32,2013320871,1.11,08/09/2013,41.946364,-7.535628,1,3,32,50,MONTERREI,4,1,1,,,56,153,23,2,,,143,16.8,0,6.7,27,6,1.1,5,10.7,1007.5,1001.1
41526 32,2013320874,1.18,09/09/2013,42.011876,-7.570658,1,3,32,28,CUALEDRO,4,1,1,,,48,122,24,7,,,143,19.9,0,8.9,30.9,6,0.8,5.8,10.8,1008.3,1003.5
41526 32,2013320878,3.85,09/09/2013,42.269006,-7.813377,1,3,32,79,TABOADELA,3,1,10,,,97,406,8,11,,9835,143,19.9,0,8.9,30.9,6,0.8,5.8,10.8,1008.3,1003.5
41526 32,2013320879,1.3,09/09/2013,42.479878,-7.884113,1,3,32,87,VILAMARÃN,4,1,10,,,88,250,28,11,,3457,143,19.9,0,8.9,30.9,6,0.8,5.8,10.8,1008.3,1003.5
41527 32,2013320885,2,10/09/2013,41.939672,-7.899155,1,3,32,16,CALVOS DE RANDÃN,4,1,1,,,110,410,26,5,,,143,21.6,0,13.8,29.3,34,1.1,6.7,10.7,1005.7,1001
41527 32,2013320890,13.12,10/09/2013,42.251632,-7.820212,1,3,32,79,TABOADELA,2,1,80,,,170,588,48,11,,5028,143,21.6,0,13.8,29.3,34,1.1,6.7,10.7,1005.7,1001
41527 32,2013320893,1.35,10/09/2013,42.341313,-7.839563,1,3,32,54,OURENSE,4,1,0,,,113,270,50,6,,2748,143,21.6,0,13.8,29.3,34,1.1,6.7,10.7,1005.7,1001
41527 32,2013320894,8,10/09/2013,41.936583,-7.548445,1,3,32,50,MONTERREI,4,1,1,,,166,242,28,4,,,143,21.6,0,13.8,29.3,34,1.1,6.7,10.7,1005.7,1001
41528 32,2013320897,10.12,11/09/2013,42.078559,-8.179771,1,3,32,56,PADRENDA,4,1,0,,,373,838,18,3,,5424,143,21.3,0,12,30.6,30,1.4,8.3,10.7,1003.8,999.4
41528 32,2013320906,1,11/09/2013,41.946209,-8.054709,1,3,32,41,LOBEIRA,4,1,1,,,45,105,24,4,,,143,21.3,0,12,30.6,30,1.4,8.3,10.7,1003.8,999.4
41529 32,2013320911,7.72,12/09/2013,42.273171,-7.785335,1,3,32,55,PADERNE DE ALLARIZ,2,1,80,,,118,669,21,11,,4190,143,20.2,0,9.2,31.3,32,0.8,5,10.7,1004.4,1000.6
41529 32,2013320913,2.1,12/09/2013,42.319278,-7.817796,1,3,32,54,OURENSE,4,1,14,,,60,280,35,12,,15533,143,20.2,0,9.2,31.3,32,0.8,5,10.7,1004.4,1000.6
41529 32,2013320920,8.04,12/09/2013,42.395584,-7.085151,1,3,32,88,VILAMARTÃN DE VALDEORRAS,4,1,7,,,266,1103,68,6,,5960,143,20.2,0,9.2,31.3,32,0.8,5,10.7,1004.4,1000.6
41530 32,2013320924,2.34,13/09/2013,41.982365,-7.301195,1,3,32,71,RIÃ“S,5,,0,,,170,464,52,13,,737,143,22.2,0,10.6,33.9,7,0.8,5,10.7,1004.9,1001.1
41530 32,2013320927,1.2,13/09/2013,42.250401,-7.686298,1,3,32,7,BAÃ‘OS DE MOLGAS,4,,0,,,91,160,28,9,,1873,143,22.2,0,10.6,33.9,7,0.8,5,10.7,1004.9,1001.1
41530 32,2013320935,15.29,13/09/2013,42.33378,-7.678556,1,3,32,31,ESGOS,5,,0,,,525,805,15,4,,7821,143,22.2,0,10.6,33.9,7,0.8,5,10.7,1004.9,1001.1
41530 32,2013320936,24.69,13/09/2013,42.33316,-7.665472,1,3,32,31,ESGOS,5,,0,,,355,376,28,2,,131023,143,22.2,0,10.6,33.9,7,0.8,5,10.7,1004.9,1001.1
41531 32,2013320946,7.77,14/09/2013,42.396103,-7.902403,1,3,32,54,OURENSE,2,1,80,,,87,276,22,16,,,143,21.4,0,12.2,30.5,31,1.1,9.2,8.5,1004.4,999.9
41531 32,2013320951,7.01,14/09/2013,42.185063,-7.217903,1,3,32,92,VILARIÃ‘O DE CONSO,4,1,1,,,149,304,11,1,,,143,21.4,0,12.2,30.5,31,1.1,9.2,8.5,1004.4,999.9
41531 32,2013320952,9.24,14/09/2013,42.37754,-6.782145,1,3,32,17,CARBALLEDA DE VALDEORRAS,4,1,1,,,240,466,54,6,,,143,21.4,0,12.2,30.5,31,1.1,9.2,8.5,1004.4,999.9
41532 32,2013320958,2,15/09/2013,42.120226,-8.160314,1,3,32,56,PADRENDA,4,1,0,,,158,507,22,4,,8963,143,22.2,0,14.2,30.2,33,1.1,7.2,10.6,1002,997.9
41532 32,2013320968,31.67,15/09/2013,41.964667,-7.22266,1,3,32,71,RIÃ“S,4,1,19,,,496,945,34,5,,16487,143,22.2,0,14.2,30.2,33,1.1,7.2,10.6,1002,997.9
41532 32,2013320969,31.52,15/09/2013,41.962388,-7.217945,1,3,32,71,RIÃ“S,4,1,19,,,496,945,21,4,,11480,143,22.2,0,14.2,30.2,33,1.1,7.2,10.6,1002,997.9
41533 32,2013320976,25.99,16/09/2013,42.552442,-7.972275,1,3,32,61,PIÃ‘OR,4,1,0,,,379,1950,172,29,,39526,143,19.8,0,10.2,29.4,34,1.4,6.4,10.5,1000.5,997
41533 32,2013320977,3.01,16/09/2013,42.479001,-7.890212,1,3,32,87,VILAMARÃN,4,1,0,,,62,400,26,6,,16391,143,19.8,0,10.2,29.4,34,1.4,6.4,10.5,1000.5,997
41533 32,2013320978,3.7,16/09/2013,42.270227,-7.703202,1,3,32,55,PADERNE DE ALLARIZ,4,,0,,,169,285,1,2,,4371,143,19.8,0,10.2,29.4,34,1.4,6.4,10.5,1000.5,997
41533 32,2013320979,3.5,16/09/2013,41.901183,-7.46094,1,3,32,53,OÃMBRA,4,1,19,,,78,185,26,3,,,143,19.8,0,10.2,29.4,34,1.4,6.4,10.5,1000.5,997
41533 32,2013320981,7.46,16/09/2013,42.190688,-7.237509,1,3,32,92,VILARIÃ‘O DE CONSO,4,1,1,,,180,313,20,4,,,143,19.8,0,10.2,29.4,34,1.4,6.4,10.5,1000.5,997
41534 32,2013320989,25.56,17/09/2013,42.312717,-6.734461,1,3,32,999,OTRA PROVINCIA,4,,0,,,110,130,19,1,,,143,19.8,0,12.4,27.2,31,1.4,7.2,10.5,1001.4,998.4
41535 32,2013321001,20.98,18/09/2013,42.1803,-7.198421,1,3,32,92,VILARIÃ‘O DE CONSO,4,1,1,,,317,395,19,7,,,143,19.2,0,12.7,25.7,7,1.4,6.7,4.5,1001.9,999.9
41536 32,2013321007,2.05,19/09/2013,42.290398,-8.200536,1,3,32,46,MELÃ“N,5,,0,,,59,342,30,10,,3259,143,22,0,14.3,29.7,34,1.1,7.8,10.3,1003,999.7
41538 32,2013321027,25.5,21/09/2013,41.902394,-7.916313,1,3,32,51,MUIÃ‘OS,4,1,1,,,245,802,49,8,,,143,23.6,0,13,34.2,30,1.4,5,9.9,1004.4,1000.8
41538 32,2013321031,1.5,21/09/2013,42.549804,-7.891163,1,3,32,76,SAN CRISTOVO DE CEA,5,,0,,,44,191,27,3,,193,143,23.6,0,13,34.2,30,1.4,5,9.9,1004.4,1000.8
41538 32,2013321037,3.96,21/09/2013,42.305797,-7.374965,1,3,32,29,CHANDREXA DE QUEIXA,4,1,1,,,152,376,23,4,,969,143,23.6,0,13,34.2,30,1.4,5,9.9,1004.4,1000.8
41538 32,2013321038,106.5,21/09/2013,41.844018,-7.351848,1,3,32,91,VILARDEVÃ“S,4,1,0,,,1465,2280,188,25,,152,143,23.6,0,13,34.2,30,1.4,5,9.9,1004.4,1000.8
41539 32,2013321055,1.72,22/09/2013,42.076107,-7.249448,1,3,32,92,VILARIÃ‘O DE CONSO,4,1,1,,,60,73,14,9,,,143,24.5,0,13,36,26,1.1,4.7,9.7,1003.5,999.2
41539 32,2013321068,4.79,22/09/2013,42.229743,-7.179602,1,3,32,86,VIANA DO BOLO,4,1,1,,,172,259,30,4,,,143,24.5,0,13,36,26,1.1,4.7,9.7,1003.5,999.2
41540 32,2013321072,21.94,23/09/2013,41.965968,-7.715969,1,3,32,5,BALTAR,4,1,0,,,290,330,24,3,,,143,23.6,0,13.4,33.9,28,1.4,7.2,9.6,1000.9,994.7
41540 32,2013321077,1.5,23/09/2013,42.314961,-7.493378,1,3,32,49,MONTEDERRAMO,4,1,1,,,133,179,49,8,,,143,23.6,0,13.4,33.9,28,1.4,7.2,9.6,1000.9,994.7
41540 32,2013321078,4.81,23/09/2013,41.933115,-7.371821,1,3,32,91,VILARDEVÃ“S,4,1,19,,,209,304,41,8,,3139,143,23.6,0,13.4,33.9,28,1.4,7.2,9.6,1000.9,994.7
41540 32,2013321082,21.5,23/09/2013,41.905752,-7.381909,1,3,32,91,VILARDEVÃ“S,4,1,0,,,253,434,85,15,,69834,143,23.6,0,13.4,33.9,28,1.4,7.2,9.6,1000.9,994.7
41540 32,2013321083,56.83,23/09/2013,42.296752,-7.780588,1,3,32,55,PADERNE DE ALLARIZ,4,1,10,,,1402,1905,145,27,,159813,143,23.6,0,13.4,33.9,28,1.4,7.2,9.6,1000.9,994.7
41540 32,2013321088,8.36,23/09/2013,42.445856,-8.009708,1,3,32,45,MASIDE,5,,0,,,360,1306,120,19,,17023,143,23.6,0,13.4,33.9,28,1.4,7.2,9.6,1000.9,994.7
41540 32,2013321094,2.63,23/09/2013,42.440269,-7.864645,1,3,32,87,VILAMARÃN,2,1,90,,,97,323,28,3,,6612,143,23.6,0,13.4,33.9,28,1.4,7.2,9.6,1000.9,994.7
41540 32,2013321095,7,23/09/2013,42.25409,-7.191243,1,3,32,44,MANZANEDA,5,,0,,,301,562,66,7,,,143,23.6,0,13.4,33.9,28,1.4,7.2,9.6,1000.9,994.7
41540 32,2013321096,1.02,23/09/2013,41.927098,-7.738036,1,3,32,5,BALTAR,4,1,0,,,55,70,10,2,,,143,23.6,0,13.4,33.9,28,1.4,7.2,9.6,1000.9,994.7
41540 32,2013321097,28.13,23/09/2013,42.237026,-7.182289,1,3,32,86,VIANA DO BOLO,4,1,1,,,287,549,61,4,,,143,23.6,0,13.4,33.9,28,1.4,7.2,9.6,1000.9,994.7
41540 32,2013321099,1.83,23/09/2013,42.464743,-7.861552,1,3,32,87,VILAMARÃN,2,1,80,,,52,348,12,2,,,143,23.6,0,13.4,33.9,28,1.4,7.2,9.6,1000.9,994.7
41541 32,2013321112,69.12,24/09/2013,42.381264,-6.778649,1,3,32,17,CARBALLEDA DE VALDEORRAS,4,1,1,,,469,1349,59,7,,,143,22.3,0.2,17.1,27.5,31,2.2,6.4,3.6,997.3,994.3
41542 32,2013321114,1.03,25/09/2013,42.337395,-6.800429,1,3,32,17,CARBALLEDA DE VALDEORRAS,4,1,1,,,0,1184,37,2,,,143,23,1.6,16.8,29.2,23,1.4,8.1,1.9,994.9,992.5
41542 32,2013321115,2.26,25/09/2013,41.886107,-7.372196,1,3,32,91,VILARDEVÃ“S,4,1,0,,,56,132,22,3,,,143,23,1.6,16.8,29.2,23,1.4,8.1,1.9,994.9,992.5
41542 32,2013321117,7.22,25/09/2013,41.932661,-8.030677,1,3,32,51,MUIÃ‘OS,4,1,1,,,255,625,50,7,,12774,143,23,1.6,16.8,29.2,23,1.4,8.1,1.9,994.9,992.5
41543 32,2013321126,4.3,26/09/2013,42.377374,-6.777742,1,3,32,17,CARBALLEDA DE VALDEORRAS,6,,0,,,200,1748,19,6,,,143,22.7,16.5,15.4,30,13,1.9,8.9,3.9,994,989.8
41543 32,2013321129,484.98,26/09/2013,42.355309,-6.793053,1,3,32,17,CARBALLEDA DE VALDEORRAS,4,1,1,,,1195,1583,175,33,,244420,143,22.7,16.5,15.4,30,13,1.9,8.9,3.9,994,989.8
41543 32,2013321130,103.4,26/09/2013,42.211144,-7.143006,1,3,32,86,VIANA DO BOLO,4,1,1,,,863,956,77,13,,9095,143,22.7,16.5,15.4,30,13,1.9,8.9,3.9,994,989.8
41543 32,2013321135,1.08,26/09/2013,42.090709,-7.218057,1,3,32,92,VILARIÃ‘O DE CONSO,4,1,19,,,106,205,27,4,,,143,22.7,16.5,15.4,30,13,1.9,8.9,3.9,994,989.8
41544 32,2013321139,130.02,27/09/2013,41.884331,-7.363214,1,3,32,91,VILARDEVÃ“S,4,1,1,,,362,461,69,8,,47489,143,18.2,41,16.2,20.2,28,0.8,10,0,991.6,985.7
41579 32,2013321146,2.57,01/11/2013,41.888996,-7.421023,1,3,32,85,VERÃN,4,1,0,,,91,125,8,1,,6511,143,15.6,8.9,12.3,19,22,0.8,6.7,0,1005.8,999.4
41605 32,2013321158,1.4,27/11/2013,41.967648,-7.301152,1,3,32,71,RIÃ“S,4,1,1,,,65,75,6,1,,3506,143,5.6,0,-3.3,14.6,35,0.8,5,8,1009.3,1006.1
41606 32,2013321161,1.5,28/11/2013,42.287869,-7.169014,1,3,32,44,MANZANEDA,4,1,5,,,95,115,9,2,,,143,5.1,0,-3.3,13.5,33,0.6,3.3,7.4,1012.3,1008.4
41606 32,2013321163,10.02,28/11/2013,42.132685,-7.189814,1,3,32,86,VIANA DO BOLO,4,1,1,,,170,178,7,1,,,143,5.1,0,-3.3,13.5,33,0.6,3.3,7.4,1012.3,1008.4
41607 32,2013321165,1,29/11/2013,41.891717,-7.5052,1,3,32,53,OÃMBRA,4,1,1,,,59,70,9,1,,,143,4.9,0,-3.5,13.3,30,0.8,2.8,7.9,1014.7,1011.1
41609 32,2013321167,1.29,01/12/2013,42.128652,-7.190449,1,3,32,86,VIANA DO BOLO,4,1,1,,,75,85,3,2,,,143,7.2,0,-0.7,15,6,0.6,4.2,8,1007.6,1004
41609 32,2013321169,2.96,01/12/2013,42.113098,-7.001101,1,3,32,86,VIANA DO BOLO,4,1,1,,,85,100,4,0,,,143,7.2,0,-0.7,15,6,0.6,4.2,8,1007.6,1004
41609 32,2013321172,2,01/12/2013,41.981627,-8.090846,1,3,32,42,LOBIOS,4,1,5,,,100,120,6,1,,,143,7.2,0,-0.7,15,6,0.6,4.2,8,1007.6,1004
41612 32,2013321177,2,04/12/2013,42.304961,-8.238946,1,3,32,46,MELÃ“N,4,1,2,,,125,160,6,1,,,143,4.8,0,-2.9,12.5,17,0.8,2.5,5.1,1013.7,1010.4
41614 32,2013321179,7.1,06/12/2013,42.13039,-7.010963,1,3,32,86,VIANA DO BOLO,4,1,5,,,160,179,5,1,,,143,5.8,0,-1.4,13,31,0.8,3.3,5.4,1012.9,1008.7
41614 32,2013321180,1.25,06/12/2013,42.134939,-6.99549,1,3,32,86,VIANA DO BOLO,4,1,5,,,130,145,4,1,,,143,5.8,0,-1.4,13,31,0.8,3.3,5.4,1012.9,1008.7
41614 32,2013321181,1.92,06/12/2013,41.952804,-7.7366,1,3,32,5,BALTAR,4,1,1,,,55,80,12,1,,,143,5.8,0,-1.4,13,31,0.8,3.3,5.4,1012.9,1008.7
41615 32,2013321186,15.35,07/12/2013,42.143837,-7.043505,1,3,32,86,VIANA DO BOLO,4,1,1,,,195,210,8,0,,,143,4.5,0,-1.8,10.8,16,0.6,2.8,4.2,1009.6,1006.3
41616 32,2013321190,10.33,08/12/2013,42.134542,-7.215763,1,3,32,92,VILARIÃ‘O DE CONSO,4,1,5,,,449,471,14,1,,,143,3,0,-2.5,8.4,22,1.1,3.1,3.8,1011.1,1008.1
41617 32,2013321191,1.3,09/12/2013,42.188028,-7.219212,1,3,32,92,VILARIÃ‘O DE CONSO,4,1,1,,,165,175,3,1,,413,143,4.7,0,-2.3,11.7,34,1.1,3.6,5.1,1011.9,1008.8
41617 32,2013321192,8,09/12/2013,42.233466,-7.331995,1,3,32,29,CHANDREXA DE QUEIXA,4,1,2,,,230,243,5,1,,,143,4.7,0,-2.3,11.7,34,1.1,3.6,5.1,1011.9,1008.8
41617 32,2013321196,7.25,09/12/2013,42.210078,-7.199247,1,3,32,92,VILARIÃ‘O DE CONSO,4,1,1,,,235,250,0,1,,,143,4.7,0,-2.3,11.7,34,1.1,3.6,5.1,1011.9,1008.8
41617 32,2013321197,11.59,09/12/2013,42.108991,-7.027621,1,3,32,86,VIANA DO BOLO,4,1,1,,,175,190,7,1,,,143,4.7,0,-2.3,11.7,34,1.1,3.6,5.1,1011.9,1008.8
41618 32,2013321199,8,10/12/2013,41.935354,-7.614381,1,3,32,28,CUALEDRO,4,1,1,,,126,151,8,1,,,143,6.8,0,-2.3,15.9,23,0.8,6.7,4.4,1011.9,1007.1
41618 32,2013321201,6.65,10/12/2013,42.278895,-7.219069,1,3,32,44,MANZANEDA,4,1,2,,,210,220,9,1,,,143,6.8,0,-2.3,15.9,23,0.8,6.7,4.4,1011.9,1007.1
41618 32,2013321204,24.17,10/12/2013,41.919722,-7.779786,1,3,32,5,BALTAR,4,1,4,,,205,315,11,2,,3183,143,6.8,0,-2.3,15.9,23,0.8,6.7,4.4,1011.9,1007.1
41618 32,2013321205,484.09,10/12/2013,41.909991,-8.006435,1,3,32,51,MUIÃ‘OS,4,1,1,,,2532,3745,82,13,,518853,143,6.8,0,-2.3,15.9,23,0.8,6.7,4.4,1011.9,1007.1
41618 32,2013321207,61.83,10/12/2013,42.196518,-7.242398,1,3,32,92,VILARIÃ‘O DE CONSO,4,1,1,,,281,283,17,0,,,143,6.8,0,-2.3,15.9,23,0.8,6.7,4.4,1011.9,1007.1
41619 32,2013321209,3.24,11/12/2013,42.215766,-7.188121,1,3,32,92,VILARIÃ‘O DE CONSO,4,1,1,,,150,160,3,0,,12004,143,8.7,0,1.8,15.6,12,3.3,12.2,0.7,1008.2,1005.3
41619 32,2013321210,2.61,11/12/2013,42.550789,-8.039061,1,3,32,61,PIÃ‘OR,5,,0,,,56,210,4,0,,,143,8.7,0,1.8,15.6,12,3.3,12.2,0.7,1008.2,1005.3
41619 32,2013321211,6.5,11/12/2013,41.921871,-7.615131,1,3,32,50,MONTERREI,4,1,1,,,250,277,12,2,,,143,8.7,0,1.8,15.6,12,3.3,12.2,0.7,1008.2,1005.3
41619 32,2013321214,4,11/12/2013,41.958262,-7.904917,1,3,32,16,CALVOS DE RANDÃN,4,1,2,,,310,370,6,0,,,143,8.7,0,1.8,15.6,12,3.3,12.2,0.7,1008.2,1005.3
41619 32,2013321215,1.77,11/12/2013,41.941642,-7.270636,1,3,32,71,RIÃ“S,4,1,1,,,126,146,4,0,,1038,143,8.7,0,1.8,15.6,12,3.3,12.2,0.7,1008.2,1005.3
41619 32,2013321221,3,11/12/2013,41.941264,-7.273107,1,3,32,71,RIÃ“S,4,1,1,,,160,203,10,1,,,143,8.7,0,1.8,15.6,12,3.3,12.2,0.7,1008.2,1005.3
41619 32,2013321225,4.62,11/12/2013,42.316372,-7.196874,1,3,32,44,MANZANEDA,4,1,1,,,118,121,1,0,,78262,143,8.7,0,1.8,15.6,12,3.3,12.2,0.7,1008.2,1005.3
41620 32,2013321228,7.51,12/12/2013,42.100455,-7.015684,1,3,32,86,VIANA DO BOLO,4,1,1,,,60,65,5,0,,,143,14.8,0,13.1,16.5,16,3.3,10,0.1,1009,1007.1
41620 32,2013321229,18.5,12/12/2013,41.998719,-7.787538,1,3,32,32,XINZO DE LIMIA,4,1,4,,,262,400,13,2,,21046,143,14.8,0,13.1,16.5,16,3.3,10,0.1,1009,1007.1
41620 32,2013321230,1.6,12/12/2013,41.939458,-7.272154,1,3,32,71,RIÃ“S,5,,0,,,101,179,5,0,,,143,14.8,0,13.1,16.5,16,3.3,10,0.1,1009,1007.1
41620 32,2013321231,10.9,12/12/2013,42.249061,-7.210502,1,3,32,44,MANZANEDA,4,1,2,,,190,206,7,2,,5109,143,14.8,0,13.1,16.5,16,3.3,10,0.1,1009,1007.1
41620 32,2013321234,3,12/12/2013,41.956136,-7.865919,1,3,32,16,CALVOS DE RANDÃN,4,1,2,,,95,160,6,1,,,143,14.8,0,13.1,16.5,16,3.3,10,0.1,1009,1007.1
41620 32,2013321237,3.8,12/12/2013,42.133522,-7.159166,1,3,32,86,VIANA DO BOLO,4,1,1,,,108,114,5,1,,,143,14.8,0,13.1,16.5,16,3.3,10,0.1,1009,1007.1
41620 32,2013321241,2,12/12/2013,41.90333,-7.913307,1,3,32,51,MUIÃ‘OS,4,1,1,,,80,105,10,1,,,143,14.8,0,13.1,16.5,16,3.3,10,0.1,1009,1007.1
41620 32,2013321242,8.83,12/12/2013,42.554132,-8.042591,1,3,32,61,PIÃ‘OR,4,1,1,,,173,228,16,2,,,143,14.8,0,13.1,16.5,16,3.3,10,0.1,1009,1007.1
41620 32,2013321244,1.08,12/12/2013,41.93964,-7.27771,1,3,32,71,RIÃ“S,4,1,1,,,79,97,5,0,,,143,14.8,0,13.1,16.5,16,3.3,10,0.1,1009,1007.1
41623 32,2013321250,3.57,15/12/2013,42.35051,-6.783764,1,3,32,17,CARBALLEDA DE VALDEORRAS,4,1,4,,,280,290,3,1,,,143,9,0,0.9,17.1,13,1.1,6.9,6,1014.7,1010.1
41336 36,2013360013,1.5,03/03/2013,42.313181,-8.31874,1,3,36,13,COVELO,4,1,2,,,104,118,5,0,439,,108,13,0,7.6,18.5,10,1.7,6.9,6.2,1000.7,990.6
41337 36,2013360014,4.16,04/03/2013,42.323696,-8.32251,1,3,36,13,COVELO,4,1,1,,,45,58,5,0,382,,108,14,0.5,11.8,16.3,10,2.2,15.3,0,990.6,976.6
41337 36,2013360015,3.1,04/03/2013,42.575345,-7.996756,1,3,36,16,DOZÃ“N,4,1,19,,,80,112,12,1,966,10947,108,14,0.5,11.8,16.3,10,2.2,15.3,0,990.6,976.6
41381 36,2013360028,7.01,17/04/2013,42.594964,-8.365312,1,3,36,18,FORCAREI,4,1,1,,,97,146,11,12,3337,,108,13.6,0.2,8.5,18.6,27,0.8,6.1,8.9,1011.7,1006.2
41385 36,2013360037,6.18,21/04/2013,42.676795,-8.212542,1,3,36,52,SILLEDA,4,1,0,,,156,239,9,1,1336,33079,108,14.2,0,7.4,21,31,3.3,11.1,10.3,1009.5,1006.1
41389 36,2013360044,9.62,25/04/2013,42.626424,-7.918474,1,3,36,47,RODEIRO,4,1,0,,,148,280,11,5,8851,15661,108,16.4,0,12,20.8,26,1.7,5.6,11.4,1008.3,1005.6
41389 36,2013360045,20.31,25/04/2013,42.681733,-7.980009,1,3,36,47,RODEIRO,4,1,5,,,210,280,7,8,21913,4144,108,16.4,0,12,20.8,26,1.7,5.6,11.4,1008.3,1005.6
41390 36,2013360050,19.24,26/04/2013,42.714344,-7.870909,1,3,36,47,RODEIRO,4,1,12,,,167,204,13,2,1310,,108,12.9,0,7.8,18,33,4.4,14.7,5.7,1007.3,1005
41390 36,2013360054,13,26/04/2013,42.220081,-8.561781,1,3,36,42,PONTEAREAS,4,1,1,,,334,379,24,3,4191,,108,12.9,0,7.8,18,33,4.4,14.7,5.7,1007.3,1005
41391 36,2013360056,5,27/04/2013,42.212925,-8.558099,1,3,36,42,PONTEAREAS,4,1,19,,,136,153,7,1,615,2824,108,8.6,0.8,4.5,12.6,35,4.2,14.2,9.6,1006.8,1002.6
41391 36,2013360059,1.75,27/04/2013,42.258761,-8.44288,1,3,36,30,MONDARIZ,4,1,1,,,130,265,26,3,7674,1377,108,8.6,0.8,4.5,12.6,35,4.2,14.2,9.6,1006.8,1002.6
41393 36,2013360070,1.71,29/04/2013,42.329336,-8.321454,1,3,36,13,COVELO,4,1,2,,,124,171,9,0,819,,108,10.9,0,4.8,17,30,3.1,15.3,13.2,1006.4,999.9
41394 36,2013360072,2.5,30/04/2013,42.154148,-8.423779,1,3,36,50,SALVATERRA DE MIÃ‘O,3,,33,,,140,317,8,3,754,5424,108,10.2,0,7.2,13.2,35,3.1,11.7,0.7,1005.6,1002
41397 36,2013360085,3.3,03/05/2013,42.630809,-7.952376,1,3,36,47,RODEIRO,4,1,4,,,102,123,19,7,10289,130,108,14.6,0,6.7,22.5,4,1.7,6.1,13.1,1007,1005.3
41398 36,2013360090,1.5,04/05/2013,42.657647,-8.720899,1,3,36,10,CATOIRA,5,,0,,,79,235,11,5,4784,3572,108,15.8,0,9.6,22,5,1.4,5.8,13.2,1008,1005.2
41400 36,2013360097,1.04,06/05/2013,42.70175,-8.228453,1,3,36,52,SILLEDA,4,1,19,,,265,432,4,1,1259,,108,13.3,36.4,11,15.6,16,1.1,8.3,0.1,1008.2,1005.4
41427 36,2013360114,5.3,02/06/2013,42.085592,-8.562623,1,3,36,49,SALCEDA DE CASELAS,4,1,0,,,173,433,15,3,5236,17586,108,18.6,0,12.3,24.8,33,3.1,10.3,13.9,1010.3,1006.9
41431 36,2013360127,2.23,06/06/2013,42.051811,-8.785717,1,3,36,54,TOMIÃ‘O,4,1,0,,,64,155,25,4,3767,4098,108,15,0,12.5,17.5,25,1.1,7.2,1,1003.3,1000.9
41449 36,2013360140,1.13,24/06/2013,42.807407,-8.091762,1,3,36,20,AGOLADA,4,1,1,,,131,174,3,1,842,,108,20,0,11.8,28.2,33,2.2,10,14,1011.4,1008.4
41450 36,2013360147,179.22,25/06/2013,42.238786,-8.559179,1,3,36,42,PONTEAREAS,4,1,0,,1,931,1391,99,13,89244,280468,108,20.5,0,11.4,29.6,2,2.5,8.6,14,1008.9,1007.6
